username,GTS,cluster_name
ReactExpert,53.46189599775475,Average
amine0110,53.435978096338495,Average
kavishdevar,53.41118337637321,Strong
RookieJunChen,53.40254320404026,Average
yehezkieldio,53.394027199037794,Strong
htr-tech,53.36733114667595,Strong
wintrmvte,53.36697230038651,Average
weijunext,53.36664125166631,Strong
hoya012,53.352440453044295,Average
qwqdanchun,53.3106276705422,Strong
raphaelthegreat,53.306326924485504,Strong
ClashLuke,53.29704568542425,Strong
karinnecristina,53.283381298023215,Average
devfraga,53.26677637254047,Average
kevin-mizu,53.25863346278562,Strong
franck-gaspoz,53.215950784946,Strong
RisingFisan,53.21081813413226,Average
rita-codes,53.20899253720772,Strong
benthecoder,53.1928747176343,Strong
LaurenzV,53.176825437375946,Strong
akatsuki105,53.1415049833237,Strong
beatrizadm,53.13296715579515,Average
0dayCTF,53.12390342342499,Average
retroportalstudio,53.103610198362674,Average
Aashishkumar123,53.100561252958315,Average
nyankahmensah,53.03879779890431,Average
arsium,53.01562653730355,Strong
MitchelSt,53.00930563868952,Average
moiseshorta,52.99910441990037,Strong
durgesh-sahani,52.992438627086024,Average
Hassaan68,52.98586304982496,Average
ikawrakow,52.97334483868921,Strong
kangarruu,52.97030552459259,Strong
TheDThompsonDev,52.943982098580875,Strong
greyson-signal,52.92479704704613,Strong
CharlesPikachu,52.92386294504111,Strong
condongilbert,52.917600200823735,Strong
LFSCamargo,52.91514040624311,Strong
haoel,52.89185872637718,Average
victoriafaria,52.88866952642933,Average
NobleMajo,52.87412820041068,Strong
MenghaoGuo,52.8541697039189,Average
Furkan-Gulsen,52.846858962738324,Strong
payam-zahedi,52.830062147520195,Strong
ishitakeshawani,52.78491109872207,Average
TravelTimN,52.76051332948999,Average
AJGreaves,52.75915734816874,Average
Snowming04,52.75596089724069,Average
lukebarousse,52.75443283511764,Strong
greerviau,52.746368608129345,Average
rayanaprata,52.69549305369053,Average
PeizeSun,52.68756010524736,Average
sam-goodwin,52.687323786868575,Strong
ultrahacx,52.68151936201954,Average
anamariasilva,52.67010382669433,Average
yanx27,52.66513829169205,Average
Kos-M,52.65430289535205,Strong
LaoshuBaby,52.641036500349,Strong
forthespada,52.60775856254985,Average
Xtremilicious,52.589876430878206,Average
wenweili,52.582271487178524,Average
amantinband,52.58041709821943,Strong
ESPboy-edu,52.57913764152525,Strong
jtorde,52.570203296739614,Strong
SNGWN,52.51341470130874,Average
anshuopinion,52.50483211460052,Strong
camilafernanda,52.48101340684814,Average
RubyLouvre,52.477687715508104,Average
guangzhengli,52.46980437299881,Strong
DataScienceNigeria,52.4065644296565,Average
HaojunRen,52.3851521544105,Average
dancamdev,52.3758407574568,Average
HillZhang1999,52.36586403888809,Average
michey85,52.32586164904679,Strong
Kobaayyy,52.322162197765586,Average
swz30,52.32039231207748,Average
singhateh,52.31958397031864,Average
japan44,52.31614010026278,Strong
sinoobie,52.29060965542617,Strong
thecodercoder,52.27705869231525,Strong
Yangxiamao,52.24867352245304,Strong
iAyon,52.24556569377539,Strong
SolomonSklash,52.23666587671089,Strong
ph4ntonn,52.22276666620707,Average
ualehosaini,52.17251068936968,Average
kcubeterm,52.146493864992074,Strong
masbahnana,52.1437916688523,Strong
giovannamoeller,52.14312140712714,Average
syzymon,52.12983763330161,Average
beatrizsabbatini,52.12392003132721,Average
shaundai,52.10922616347601,Average
huangjia2019,52.10287575701537,Strong
Goldenbwuoy,52.10156163972944,Strong
jessycadev,52.091425063155945,Average
sara8086,52.08005497448698,Strong
defunkt,52.06003228177062,Strong
securibee,52.05522930916979,Strong
acids-ircam,52.048226044669406,Average
LuanMattos,52.04116926371981,Average
MrTornado24,52.0305098798262,Average
liseami,52.01642381051286,Average
y1nglamore,51.98646623625136,Average
caio546,51.951686345338345,Average
xiaoyou66,51.90908169188818,Average
torvalds,51.89192102686374,Strong
novysodope,51.89175943654857,Average
odoomates,51.889940961067865,Strong
Engineer1999,51.86078967152489,Strong
Gregiss,51.85654816900635,Average
silicia-apps,51.81966302419041,Average
237summit,51.80154833229393,Average
isaacpontes,51.7968797694614,Average
MarianoVilla,51.7512418894814,Average
AlexCheema,51.747689666723254,Strong
topjohnwu,51.72764663572258,Strong
kaiwang960112,51.72645671510194,Strong
ishan0102,51.67668021909172,Strong
tigerabrodi,51.67269562571766,Strong
dmontagu,51.6353379528645,Strong
quantgirluk,51.63396476280564,Strong
shapoco,51.62921983342863,Strong
JetJadeja,51.613951639276,Strong
Ibaslogic,51.59595692911384,Average
x4nth055,51.55028340962057,Strong
ShaifArfan,51.535648264515046,Average
roninjin10,51.515639884619596,Strong
VitorCMatias,51.50905400198599,Average
Guangxuan-Xiao,51.5019002049853,Average
nbicocchi,51.50117228776029,Strong
anajuliabit,51.492166255621925,Strong
mssm199996,51.47237677517049,Average
anniebombanie,51.45036958607441,Average
gitdagray,51.44785758543198,Strong
warrenm,51.447697386528915,Strong
boychongzen18,51.439209208279316,Strong
TGExplore,51.42455176128196,Average
jelsonjay,51.374582421750524,Strong
kleiton0x00,51.34652875674084,Strong
CN-GuoZiyang,51.33941296540704,Average
ZwwWayne,51.33344168897713,Average
doubleZ0108,51.33202696474542,Average
cardosofede,51.30716517136004,Strong
clone95,51.30324919005345,Average
CyberPunkMetalHead,51.29933114558817,Strong
conorbailey90,51.293396103511704,Strong
NagliNagli,51.27842754733372,Strong
njokuScript,51.27174257394028,Strong
romanvht,51.251127694177676,Strong
paladinescamila,51.24731291566985,Strong
RenanBorba,51.194854388379234,Average
hadikachmar3,51.18157454105582,Average
machinelearningzuu,51.174653173862716,Average
Vanshikagarg17,51.151413693108,Average
simaraconceicao,51.137386415033774,Average
TannerGabriel,51.13156410018576,Strong
m1stadev,51.10882199791294,Strong
bhikandeshmukh,51.10554741469082,Strong
JinJieTan,51.10367232648939,Strong
afazio1,51.08867223446819,Average
NoahDrucker,51.08195800063345,Strong
andrewwoan,51.074266024483855,Strong
ShawhinT,51.05424684581752,Strong
Endermanch,51.05396230332677,Average
12Knocksinna,51.05208070063703,Strong
winterlood,50.993067420840646,Strong
QianMo,50.914253451775394,Average
hakanceran64,50.87763893747088,Strong
XiaoxinHe,50.84150591689732,Average
lltx,50.75458145490701,Strong
Livox-SDK,50.75451953468422,Average
librauee,50.71652580649809,Average
KpLi0rn,50.7034645715988,Strong
ntdevlabs,50.69150176264404,Average
brandtbucher,50.68906870506431,Average
LTCatt,50.58439353541452,Strong
Wellers0n,50.577662639918806,Strong
Cyb0r9,50.503759437226236,Average
UzJu,50.44907852849644,Average
aamirpinger,50.44333228574083,Average
umair-hassan,50.41997958237634,Average
simplesolutiondev,50.41892325610945,Average
kecoma1,50.38338078794544,Average
jiayi-ma,50.375823573115575,Average
german-alvarez-dev,50.36843261881668,Average
SajjadAemmi,50.35886008388354,Strong
IshmamAbir,50.33468144038288,Average
f0ng,50.285869196704354,Strong
0age,50.26603706223108,Strong
ChrisAnd1998,50.251358213138836,Average
buananetpbun,50.21547462715466,Average
Tiwarishashwat,50.18897593628149,Strong
t-matsudate,50.18418870478062,Strong
echo3Dco,50.16470966635178,Average
balapriyac,50.15756764025127,Strong
ahmadalibagheri,50.15715657202475,Average
ali123321123,50.14190260262329,Average
R47DEV,50.13804201818673,Average
PinkDraconian,50.12616978695427,Strong
Mohammedcha,50.10958681031106,Strong
taowenmicro,50.09945661774346,Strong
LeomarisReyes,50.08714849136625,Average
fzf404,50.078356332212905,Average
keowu,50.036173490756724,Average
makcedward,50.021480132213384,Average
vikichand,50.01586508848063,Average
productdevbook,50.00089245644546,Strong
Vinyzu,49.97059546412248,Strong
TUANB4DUT,49.86729038457501,Average
ControlCplusControlV,49.824670447917,Strong
adokhugi,49.78552135340609,Strong
john-smilga,49.773164475100295,Average
SudKul,49.755592078374626,Strong
MicroPhase,49.74854610287906,Average
devops4solutions,49.7089125299186,Average
ayushi7rawat,49.7026012467621,Average
dekrypted,49.69099174465859,Average
jmcabreira-zz,49.690460198179025,Average
Maplespe,49.64375909070742,Strong
pixelomer,49.63014854115117,Strong
SamuelSchmidgall,49.62041091014824,Average
soujanyaporia,49.61005343196001,Average
kurniawandata,49.60882946670354,Average
krishnaik06,49.60093220501504,Average
jiupinjia,49.59936818534371,Average
MarinaWyss,49.58248674540878,Average
Mohammad-Saad-Aly,49.56559036712155,Strong
JackWh0,49.55745952774341,Average
DanielSant0s,49.541879677658315,Strong
aimardcr,49.52603238211241,Strong
Rich-Harris,49.52571591509178,Strong
lwinmoepaing,49.52540989619862,Average
YebinKim,49.525390926571035,Average
algerkong,49.5225415324346,Strong
matanki-saito,49.52065815888796,Strong
HeyM1ke,49.51574064890593,Average
fs0c131y,49.486989777971544,Average
oluwadareseyi,49.4794617448173,Strong
PanGan21,49.470402809111945,Strong
SpriCoder,49.45185063749898,Strong
hiiruki,49.44533201503502,Strong
getarrays,49.43829633443468,Average
ehrishirajsharma,49.435648536807605,Average
gabevaz,49.38759036293396,Average
libai1943,49.382781382127774,Average
selierlin,49.374446154446495,Strong
yuaotian,49.31993505815363,Strong
An0nUD4Y,49.29430852281416,Strong
Aliang-CN,49.25327175916457,Strong
robertodevs,49.24852670694704,Average
0xJs,49.243748073958024,Average
TH3xACE,49.24302186950252,Strong
007revad,49.20988279987743,Strong
lydiahallie,49.20155061383642,Average
chriskaliX,49.15901304605818,Average
paulveillard,49.13108596885627,Average
syauqi,49.100358889142974,Strong
apholdings,49.08469974364837,Average
MuratYucedag,49.07360058908163,Strong
MasterBin-IIAU,49.07043871530991,Average
c3l3si4n,49.016583778591425,Strong
assimon,48.99919866900766,Strong
cyberomanov,48.98073249869533,Strong
xichenpan,48.97063300025825,Average
buqiyuan,48.926685913862514,Strong
austin2035,48.90837885089898,Strong
veo,48.88709172631806,Strong
jvns,48.87844599836022,Strong
guyewhite,48.861582305836166,Strong
ValaxyTech,48.84385762651958,Average
taiki-e,48.831712355149534,Strong
Abhayprince,48.8107575199591,Strong
guoday,48.792971989722595,Average
PragatiVerma18,48.79282266497227,Average
sabeelkhan99,48.74647795625977,Strong
travisburns,48.710285083816146,Strong
CathyDolle,48.708556594489124,Average
gopinav,48.69308258336194,Strong
wangwangwang23333,48.69172467361122,Average
ASHWIN990,48.68730605396052,Average
patriciatozi,48.680227572917424,Average
sbrunomello,48.66420032084625,Average
Alex-Rachel,48.65980043575545,Strong
adeolaadeoti,48.63582488778966,Average
danielbergholz,48.63466241449816,Average
Ashutosh00710,48.601893968203086,Average
cinit,48.56186061893445,Strong
VitorEmanuelDev,48.5579783973552,Strong
Brillianttyagi,48.53917176972677,Average
irenemmassy,48.52847567368538,Average
beafb1b1,48.51942804635456,Average
jsyoon0823,48.501962749864354,Average
jfullstackdev,48.49949285530817,Average
abhishh1,48.49809890384357,Average
kangtegong,48.492732095577175,Strong
stormzhang,48.48141098109646,Average
amanvyas1,48.47760112788365,Average
ijagjeet,48.47702674972454,Strong
z1un,48.47022455015545,Average
pocketnetteam,48.45854126469749,Average
Naccl,48.4567977981829,Strong
candiepih,48.44566769627807,Strong
leovincentseles,48.44055128971479,Average
eemlcommunity,48.41339286857774,Average
jpromanonet,48.401057237450416,Average
menyifang,48.400572139948615,Average
jcvar,48.400266669990614,Strong
Ahmedtronic,48.39946919113879,Strong
hanandito,48.39356678291811,Average
analyticsindiamagazine,48.38583541178005,Average
fivebalanceID,48.361318602535654,Average
JetsonHacksNano,48.35886848563466,Average
goelabhishek694,48.355636838449094,Strong
rslim087a,48.302964486803795,Average
AxtMueller,48.29852480285568,Average
fawzeus,48.29244746712741,Strong
AnLoMinus,48.284823479296705,Strong
phoenixrain-pku,48.260865918070195,Average
33357,48.21567498836767,Strong
konjoinfinity,48.19889671918358,Average
montoyaguzman,48.16424762435059,Average
rodsmade,48.158054340338616,Strong
choiis,48.14758996618378,Average
vivek9patel,48.13415573413621,Average
mwickerson,48.125352735858954,Average
chandansgowda,48.10851764712858,Average
Fekleite,48.0726259413052,Average
hustcxl,48.06373727242229,Strong
kenp-io,47.98741852857403,Average
moopdee,47.96597178569678,Strong
Crypto-APIs,47.9479389742518,Average
ahmadhanis,47.93922351356291,Average
fouber,47.87997542210871,Average
bchiang7,47.8388321691822,Average
cdong1012,47.80654122029879,Average
PlayingNumbers,47.80621042329058,Strong
modl21,47.788038227958914,Strong
llraraujo,47.772065275376164,Average
GetRektBoy724,47.743543161295676,Strong
mustafakaracuha,47.73231703945942,Average
Stobertonf,47.66164471593801,Average
Alper-Soy,47.66034827990654,Average
spatulatom,47.653108941541696,Strong
PruneTruong,47.643014769262415,Average
basiralab,47.61766844381968,Strong
agent4mpgp,47.587066880867994,Average
shikingram,47.58434991713276,Strong
michalosman,47.58255287618812,Average
chunmingwang,47.57787414506389,Strong
otilor,47.56513294227975,Strong
erfanghorbanee,47.53190057863171,Strong
hawolt,47.508803978462254,Strong
akazwz,47.504042182259234,Strong
chandanverma07,47.47533786949718,Average
CrimsonSunrise,47.470460166711,Strong
khronokernel,47.45000552658155,Average
cwinland,47.42839091280224,Average
aneagoie,47.39504044281974,Average
bylaws,47.38962251741456,Strong
harchani-ritik,47.377129977171116,Average
kekeimiku,47.366771352598036,Strong
Akegarasu,47.36278079113895,Strong
TheAlphamerc,47.33862405536708,Average
noob-hackers,47.32113479968476,Average
Innf107,47.28348710405323,Strong
gabrielpetersson,47.25730375984363,Strong
o5k,47.20530113686806,Average
uigitdev,47.181340377343076,Average
sanposhiho,47.15091472285342,Strong
urahamat01,47.1028384801414,Average
Arc-Jung,47.09728042626577,Average
Lester016,47.07615550617366,Average
shiffman,47.03066383563183,Average
LyricZhao,47.026651782479576,Average
dillionmegida,47.02464983135236,Average
0beqz,47.005247970087524,Strong
harblaith7,46.994642984527175,Average
andrewjahn,46.94795730633235,Average
wpeebles,46.93681653198111,Average
llSourcell,46.87462309246726,Average
DLLXW,46.857007479736644,Average
Boluwatife2904,46.84818628067213,Strong
teamssix,46.846440801478145,Average
zekicarvalho,46.82084246100053,Average
gulceselim,46.813444016024995,Average
dariuscosden,46.76439234200365,Average
softwaretestingmasterclass,46.73087002038959,Average
dayanch96,46.69553050405574,Strong
kmakise,46.69464892453482,Average
xcmyz,46.677373921742294,Average
Mokshit06,46.65648062672957,Strong
GeeeekExplorer,46.63825929869899,Strong
techinfo-youtube,46.62642769867555,Average
7dog7,46.62149518295008,Average
kk12-30,46.60985061073082,Strong
MDhewei,46.60498440088271,Average
fastrader,46.59877173811791,Average
sreekaransrinath,46.58616534361681,Strong
frdel,46.585885608432335,Strong
chaosprint,46.58229729830086,Strong
ai-in-pm,46.56116811342175,Strong
r00t4dm,46.54203894284414,Strong
dorucioclea,46.47424366652905,Strong
ayush2390,46.45786539540946,Average
JuHyun419,46.448502341276175,Strong
ev0A,46.41493886147062,Average
kkent030315,46.34474904768032,Strong
xiaojieonly,46.324795810066675,Strong
ardha27,46.31753601624814,Strong
LostRuins,46.26820805383856,Strong
juditecypreste,46.26769324359911,Average
kenzok8,46.23838003658076,Strong
codewithdev,46.2324827233861,Average
ashleynguci,46.224260908432996,Average
yassouali,46.18811037932893,Strong
l3yx,46.17258729476213,Strong
0x25bit,46.172351462457975,Strong
pizzaboxer,46.139400359288764,Strong
vision4robotics,46.138694277165186,Strong
anushka23g,46.13413070562639,Average
dgam777,46.12703671948665,Average
fatchord,46.123674482635046,Average
Hamzah-syed,46.080921024541304,Strong
emilianavt,46.072019760233566,Strong
BraydenTW,46.05411752439683,Average
patchy631,46.03706995541115,Strong
AlexTheAnalyst,45.976924777642054,Strong
olist213,45.958670166374695,Strong
WindXaa,45.942526121374264,Strong
komeilmehranfar,45.91878991403814,Average
ayushiee,45.90463388814878,Average
rf-peixoto,45.89243375850991,Strong
ahmedeagle,45.86343568004596,Strong
Fernando-Rodrigo,45.84736460450039,Average
KomachiSion,45.810550048352944,Strong
hasssanezzz,45.78413848481065,Average
rhymu8354,45.77525731390683,Average
mitesh77,45.76812501492408,Average
gobysec,45.766621173298915,Average
ApplePieGiraffe,45.76504690725421,Average
microsoft,45.746912490717236,Average
todsac,45.743750292243405,Average
TuPayChain,45.72532500934502,Average
saeidshirazi,45.70118020759452,Strong
usermp,45.69579631872939,Average
xelahot,45.68359656922188,Strong
callmezatiel,45.65787249629968,Average
Prince-1501,45.63772862735885,Average
borusyak,45.61912228519389,Average
JoanEsquivel,45.55242962493854,Average
edevars,45.529046175096255,Average
MahmoudEsmail404,45.52795512329068,Average
chengxuxin,45.5061356990546,Strong
potats0,45.47726586428642,Average
Automedon,45.46661550440934,Average
TheWCKD,45.46011652700721,Average
sumitkumar1503,45.45882974647969,Strong
jonataslaw,45.45779171975693,Strong
fh2019ustc,45.45111381950468,Average
Ucas-HaoranWei,45.40695666940498,Strong
cantaro86,45.359637636565616,Strong
2rv,45.3468330480313,Average
AlTheOne,45.33607572187516,Strong
Whoopsunix,45.32126049844445,Average
ArdeshirV,45.318546038515585,Average
niudaii,45.29846973425491,Weak
xmrrabbitx,45.28440809914729,Average
jhnwr,45.132300848163574,Average
jonasschmedtmann,45.09158926919361,Strong
zyrouge,45.06058732923147,Average
JavaidAhmadKhan,45.00122570132232,Average
gustavoguanabara,44.95728896493564,Average
KernelOverseer,44.94679365009177,Average
sw33tLie,44.91853420113578,Weak
okflocos,44.907624130358485,Average
HarderThenHarder,44.89968336009454,Average
marcoslucianops,44.85601845125949,Strong
Baseult,44.83567097560305,Average
ZerioDev,44.77980073507053,Average
Sorrow446,44.74977825741383,Weak
Fosowl,44.71913308180681,Average
xalgord,44.68811296215913,Average
GRVYDEV,44.645304775689254,Average
suhelhasan,44.643479986913306,Average
ourongxing,44.633841554814396,Weak
h3110w0r1d-y,44.606392955292975,Weak
Xiao9905,44.55473554266454,Weak
elunez,44.535043823939894,Strong
Kr328,44.52939519947045,Weak
4L13199,44.490166701492335,Average
sam-parsons,44.47777306926865,Average
HdShare,44.47108323122926,Weak
rdvnkdyf,44.41634482433254,Average
zhixiangteoh,44.38991313644734,Average
harm-smits,44.33306906221742,Average
AliRn76,44.31386874762495,Weak
Yonv1943,44.30341451941576,Average
irevenko,44.26905554688732,Average
MaltWhiskey,44.25777431276309,Weak
mocraveirodev,44.23021471806174,Average
ugioni,44.223140178641415,Average
kezoponk,44.221479916653635,Average
parikhsachi,44.20419682889526,Weak
bojone,44.184692922768946,Weak
openspeedtest,44.179283224747635,Average
rynesix,44.16932212711998,Weak
elidakirigo,44.145835736243754,Weak
breadsk,44.13437980209283,Weak
officialputuid,44.11424704978886,Weak
swincacoin,44.05599059784581,Average
je-suis-tm,44.03520458864113,Weak
themaaz32,44.02795005908773,Average
hkirat,44.01117844728986,Weak
jxxghp,44.00449641253831,Weak
v0xel1337,43.97642850748643,Weak
myhhub,43.94745310142107,Weak
uheartbeast,43.90904521012476,Average
luischaparroc,43.90597633862096,Weak
artdeell,43.89539878806247,Weak
SouzaCleber98,43.88100143938917,Weak
GoogTech,43.87061578195847,Weak
facebook,43.840114571710416,Average
profdiegoaugusto,43.81329528791799,Average
hamedprog,43.80127264017864,Weak
lucas-vrtech,43.7914251864173,Weak
CoreyMSchafer,43.78949867967993,Weak
wajahat1064,43.77191020247498,Average
YvanYin,43.73321015712855,Weak
s0hei1,43.72066150322862,Weak
Dirk-Sandberg,43.71933729055926,Average
thinkingjimmy,43.704298518475944,Weak
HungryProton,43.69061290444296,Weak
jieggii,43.68335231534556,Weak
JoneBulande,43.679336635501286,Weak
samuelalmeida95,43.66122527182288,Average
noot,43.64990783261834,Weak
ASkyeye,43.64550435549837,Weak
wolverinn,43.62909441818425,Average
liucongg,43.62408888182146,Weak
sairov,43.62041037267538,Average
MinkaiXu,43.56916054513386,Average
muangau107,43.53694663629762,Average
Sigil-Wen,43.53565812795936,Average
lixi5338619,43.510600444354104,Weak
liroyleshed,43.503900667092076,Average
alinxalinx,43.501687327732384,Average
Matt-Fontes,43.4753816001421,Weak
wodxgod,43.426958091534175,Average
har1shweb3,43.36441955719556,Average
Anteste,43.318491156742944,Average
tolgaboroglu,43.26997801516645,Average
lucast1574,43.26043454470609,Weak
xbstory,43.25405420215776,Average
akashdeepb,43.25270076085313,Average
jayofelony,43.25118384304616,Weak
PaulDSheriff,43.24796844909583,Average
AmadNaseem,43.2162627744739,Average
elvis7t,43.215192581607916,Weak
LukeYui,43.21352316892517,Weak
iuridepaula,43.20409066821921,Average
MankaranSingh,43.17924560570426,Weak
UKVeteran,43.17471815015276,Average
its-prithvi-raj,43.14599544614557,Weak
claudio-toledo,43.14146745489029,Average
Smilexuhc,43.1230516478085,Average
tulingxueyuan,43.074505475844724,Average
vinnypessoni,43.04339847354036,Average
aadhar54,43.02846555350013,Average
0xf4n9x,43.01728937879045,Average
imfunniee,43.01364241711789,Average
bestmahdi2,42.99485790430408,Average
i12cu4,42.96405341869565,Weak
oryxtoken,42.958586158941486,Average
abhinavsagar,42.94724928926047,Average
maljefairi,42.92344165250275,Weak
PixelRifts,42.91781851575877,Weak
beduExpert,42.90700277860775,Average
ShadowMario,42.901766541767174,Average
crimera,42.89166641739803,Weak
CarlosLevir,42.824596607675474,Average
techchipnet,42.820325159967155,Average
Vairous7x,42.797032786559114,Average
xiaomabenten,42.793014120412124,Weak
debabin,42.77664452269287,Weak
mayconmesquita,42.71244891793497,Weak
infiniteoverflow,42.71093689045961,Average
Elfocrash,42.62460405608236,Average
fkodom,42.60526680441796,Weak
yankovalenko94,42.60118033280508,Weak
Ifycode,42.581281517988955,Weak
CHAOZHAO-1,42.522788629756626,Weak
qarmin,42.51776384464827,Weak
VincentGranville,42.505294597659336,Average
shadow1ng,42.502812880869904,Average
jlord,42.49626264169074,Average
tomnomnom,42.48686667305208,Average
ZainCheung,42.46841922731842,Weak
axutongxue,42.45845024652003,Weak
01Clarian,42.45770550061606,Average
itsmehacker,42.44834285776054,Average
sylwiavargas,42.44817301969597,Average
facmartoni,42.446031401356485,Weak
kubrafelek,42.428429492987185,Average
tevador,42.410055814147306,Weak
edmund-io,42.36381694662816,Average
mustafacagri,42.357301383184904,Average
ajayyadavexpo,42.32484353341919,Weak
k8gege,42.31630334938351,Average
taniarascia,42.27391490820272,Average
codekojo,42.22947055479095,Average
cumsoft,42.22720989559078,Average
anathonic,42.20957471423798,Weak
alibaba-developer,42.195562149423736,Average
JacksonTian,42.14803434607843,Weak
LGCooci,42.142798898687396,Average
CoffeeBeforeArch,42.12905882645063,Average
yair100,42.108269716291126,Weak
BitBangingBytes,42.093662739092856,Weak
arpitingle,42.07660079014084,Weak
JacintoDesign,42.07266779498311,Average
d35ha,42.067512461120934,Average
sammychinedu2ky,42.06153404288804,Average
cloneofsimo,42.05759838039327,Average
rafael-fuente,41.947308750396054,Average
DavidStinson,41.93530146296781,Weak
eduardo-da-silva,41.93281232983543,Weak
YassinTalssis,41.93176500064208,Average
matz,41.92080267106725,Weak
deremakif,41.9058804537441,Average
Ishan7390,41.89927350369319,Average
Creality3DPrinting,41.89487889935191,Average
soumyajit4419,41.88816857025776,Average
pankajmutha14,41.877334342135654,Weak
MatthewPierson,41.87668138565535,Average
hunar4321,41.87363173530076,Average
NadiaaOliverr,41.86341181603917,Average
yusufyilmazfr,41.82714112474193,Average
ALEHACKsp,41.77891979186593,Average
tianweiy,41.719463744234595,Average
connectaditya,41.71767501439756,Average
TuenTuenna,41.69458495704065,Weak
ozantekin,41.69407510959152,Average
allonsmandy,41.65712439165083,Average
PuruVJ,41.6466614474238,Average
rafaballerini,41.634685962252405,Average
khafidprayoga,41.621042895906264,Weak
ezranbayantemur,41.59447209337822,Average
thangnch,41.571352149493684,Weak
archanchoudhury,41.556021987741595,Average
njugunamwangi,41.54353124799115,Average
RivaanRanawat,41.49353895910288,Average
qnguyen3,41.481187487432905,Weak
NSAntoine,41.42641311450139,Weak
NeuronDance,41.419500829111094,Average
RedDrip7,41.39751634580811,Average
YuriRDev,41.39158021485514,Weak
hongwen-sun,41.36457608478105,Weak
Arbazkhan4712,41.363972915599206,Average
sina-moradbakhti,41.354450386949935,Average
d1y,41.34884991702367,Weak
lucasyanm,41.324978392568454,Average
SWivid,41.32438913967096,Weak
ayatoullah,41.322346814363826,Average
Pouyaexe,41.28897948828128,Weak
eGBang,41.27291083816209,Weak
AutomationPanda,41.2384239194889,Average
mnielsen,41.222212162202254,Average
cleinvert,41.21866021506577,Weak
NikLever,41.14355557876667,Average
KPMGE,41.1376276457493,Average
muzykantov,41.10903520076247,Weak
AaronDinnage,41.10181680686971,Average
BitgetLimited,41.0797103355368,Average
kenzieschmoll,41.0676036249921,Weak
mannaandpoem,41.03368801821059,Weak
RxGirlz,40.98404328310197,Average
nothingismagick,40.979253190873166,Average
SHUR1K-N,40.968959972008605,Weak
zepfietje,40.96271732531655,Weak
PardCode,40.923497572026044,Weak
hayasec,40.897047726918586,Average
yuesong-feng,40.863019730399664,Weak
philipplackner,40.86119584070242,Weak
vczh,40.846715863182496,Weak
Wh0ale,40.811680046037814,Average
connormcgarr,40.79270683039995,Weak
wassupjay,40.76905372297968,Weak
TheCherno,40.755346802821855,Weak
AtomicSponge,40.74115842832573,Weak
abuanwar072,40.73135132309166,Weak
digitalwooribank,40.731093354000514,Average
xcfcode,40.72694744612502,Weak
picoxr,40.72107531686443,Average
jakearchibald,40.72042699705987,Weak
CharlyCimino,40.699289137370194,Average
ddvk,40.63940300491111,Weak
liaogx,40.6317960485283,Average
AlexCGDesign,40.62508812513741,Average
TayMcKenzieNZ,40.569609564531426,Weak
pholoshos,40.543729298757455,Average
peta-byte,40.511167355032946,Average
vikash-kumar01,40.48429587698338,Average
CrioDo,40.478866202019894,Average
shawarkhanethicalhacker,40.47045233489391,Average
iaghapour,40.39874510056932,Weak
annegl,40.39745044260033,Average
admindroid-community,40.388120191655986,Weak
aleskxyz,40.388040619642034,Weak
Ayu-99,40.38799538784552,Weak
plackyhacker,40.38499843629132,Average
LelePG,40.363076142836476,Average
tencentbladeteam,40.35513074560279,Average
ronnieotieno,40.342079350000404,Weak
kijai,40.3260694924398,Weak
octocat,40.31981168610041,Average
faalbuquerque,40.27544240760476,Average
simakol,40.255306703242354,Average
hoangvvo,40.24203612608349,Average
Ry0taK,40.22174808041776,Weak
Haruma-K,40.207716229441466,Average
asyncins,40.1930659113698,Average
perlatex,40.17449272804789,Weak
sedakarana,40.158974564025776,Weak
broken5,40.15259563161783,Weak
cobiwave,40.151746436511914,Weak
bedimcode,40.12201315046123,Weak
waveshare,40.11568610699633,Average
honghuangdc,40.11314334718753,Weak
nisarhassan12,40.108821808260814,Average
th3noryx,40.10790009557647,Weak
koleshjr,40.01987752407061,Weak
cdeotte,39.99450184546653,Weak
sqlite,39.984506004818044,Weak
Xyrem,39.94995386131104,Average
frontfabi,39.94133204766122,Average
sottlmarek,39.88041386362593,Average
kevin-powell,39.84912217002155,Weak
choco9966,39.84559217277384,Average
ShahbajKhan,39.79129367560352,Average
jaewonhimnae,39.7850431898054,Average
stalomeow,39.76509581304805,Weak
google,39.741611643035995,Average
VivekPa,39.73702049838871,Average
ReplaceEnergyCoin,39.72832501243186,Average
maxbi2709,39.69305438934927,Weak
ReyazShaik,39.69295284007296,Weak
ArtificialNeur1,39.69115912266933,Average
AleksandarHaber,39.650342779380324,Average
AussieDigitalio,39.634730271452085,Average
BaiduAIStudio,39.61193866454216,Average
lauragrassig,39.60778516172133,Average
4n70w4,39.59319109908827,Weak
Cspiration,39.56115793048135,Average
brave-browser-releases,39.53912890564947,Average
JohnHammond,39.51772345710203,Average
pwn20wndstuff,39.51220589868441,Average
jwasham,39.507581638923064,Average
frontend-joe,39.49888820412732,Weak
KalleHallden,39.48556718246106,Average
ArianK16a,39.473021863157,Weak
Visels,39.40675204652935,Weak
huuquyet,39.383121823883876,Weak
SirBugs,39.382800777594326,Average
andymcdgeo,39.37544857353312,Weak
